id,sex,country,city,bdate
468445712,Female,Россия,Уфа,2001
468176650,Male,Unfiled_country,Unfiled_city,2007
467936219,Male,Украина,Unfiled_city,Unfiled_bdate
467719307,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
467391556,Male,Россия,Омск,1955
466966670,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
466352692,Male,Россия,Краснодар,1997
466349530,Male,Россия,Unfiled_city,Unfiled_bdate
466224960,Male,Россия,Unfiled_city,1925
466181521,Male,США,West Virginia,Unfiled_bdate
466094398,Female,Россия,Москва,Unfiled_bdate
466051614,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
465715364,Male,Unfiled_country,Unfiled_city,1991
465710395,Female,Россия,Челябинск,1997
465599422,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
465046213,Female,Unfiled_country,Unfiled_city,1997
464734037,Male,Россия,Санкт-Петербург,Unfiled_bdate
464609154,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
464458516,Male,Россия,Нижний Новгород,2000
464175844,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
464072725,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
464002646,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
463751944,Male,Россия,Пенза,2007
463022724,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
462741727,Male,Украина,Харьков,1986
462578997,Male,Россия,Пермь,1987
462393121,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
462358217,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
462243149,Male,Unfiled_country,Unfiled_city,1995
462173789,Male,Россия,Березовский,1997
461973796,Male,Россия,Unfiled_city,Unfiled_bdate
461701155,Male,Украина,Днепропетровск (Днепр),2000
461507264,Male,Россия,Калуга,1969
461320128,Male,Беларусь,Unfiled_city,1997
461163824,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
460550563,Male,Россия,Кострома,2003
460384281,Male,Россия,Оренбург,Unfiled_bdate
460265457,Male,Россия,Unfiled_city,Unfiled_bdate
460023581,Female,Россия,Москва,1997
460012472,Male,Россия,Зеленоград,2005
459847991,Male,Канада,Unfiled_city,Unfiled_bdate
459710039,Male,Россия,Ставрополь,Unfiled_bdate
459479534,Male,Unfiled_country,Unfiled_city,2001
459360608,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
459322371,Male,Unfiled_country,Unfiled_city,2001
459077537,Male,Германия,Königsberg,1945
459022041,Female,Россия,Юрга,2006
458901557,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
458787140,Male,Unfiled_country,Unfiled_city,1997
458563198,Male,Россия,Саранск,Unfiled_bdate
458091585,Male,Великобритания,London,1998
457772537,Male,Unfiled_country,Unfiled_city,2006
457742526,Male,Россия,Пудож,1996
457591550,Male,Unfiled_country,Unfiled_city,2000
457065262,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
457013107,Female,Unfiled_country,Unfiled_city,1990
456662724,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
456516542,Male,Россия,Unfiled_city,2002
456503902,Male,Казахстан,Байконур,2003
456223004,Male,Unfiled_country,Unfiled_city,2000
456099992,Male,Россия,Тольятти,Unfiled_bdate
455760849,Male,Unfiled_country,Unfiled_city,1985
455644893,Male,Россия,Unfiled_city,Unfiled_bdate
455512155,Female,Россия,Москва,2006
455424942,Male,Россия,Unfiled_city,Unfiled_bdate
455328108,Male,Unfiled_country,Unfiled_city,1999
455248838,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
455142311,Male,Unfiled_country,Unfiled_city,1998
454710336,Female,Россия,Санкт-Петербург,Unfiled_bdate
454656114,Male,Россия,Махачкала,Unfiled_bdate
454574644,Male,Россия,Владивосток,Unfiled_bdate
454556789,Male,Россия,Калининград,1997
454502465,Male,Россия,Москва,2000
454377595,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
454181595,Male,Unfiled_country,Unfiled_city,1975
453967749,Male,Россия,Unfiled_city,Unfiled_bdate
453516606,Male,Россия,Серебряные Пруды,2002
453402323,Female,Россия,Санкт-Петербург,Unfiled_bdate
453120089,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
453113201,Male,Казахстан,Unfiled_city,1938
453107761,Male,Россия,Челябинск,1998
453039765,Unfiled_sex,Unfiled_country,Unfiled_city,1986
452908311,Female,Россия,Пермь,Unfiled_bdate
452748510,Male,Россия,Кемерово,1997
452596757,Female,Россия,Мурманск,1918
452592786,Male,Россия,Unfiled_city,2004
452583166,Male,Россия,Невьянск,2005
452545605,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
452523759,Male,Россия,Череповец,Unfiled_bdate
452459321,Female,Австралия,Sydney,Unfiled_bdate
452426673,Male,Unfiled_country,Unfiled_city,2000
452348993,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
452175700,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
451979362,Male,Россия,Москва,2000
451872756,Male,Россия,Челябинск,Unfiled_bdate
451841947,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
451395642,Male,Россия,Unfiled_city,Unfiled_bdate
451361067,Male,Unfiled_country,Unfiled_city,1991
451059435,Male,Unfiled_country,Unfiled_city,2000
450928815,Male,Венгрия,Budapest,1988
450900173,Male,Россия,Комсомольск,Unfiled_bdate
450772565,Male,Россия,Москва,1999
450703722,Male,США,Los Angeles,1905
450175067,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
450149582,Male,Unfiled_country,Unfiled_city,2001
450139323,Male,Россия,Москва,1995
449720422,Male,Unfiled_country,Unfiled_city,2000
449627012,Female,Россия,Казань,Unfiled_bdate
449391724,Male,Россия,Санкт-Петербург,1998
449316485,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
448939270,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
448893586,Male,Россия,Оренбург,1997
448802643,Male,Россия,Уфа,2000
448796998,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
448563867,Male,Россия,Ханты-Мансийск,1977
448470024,Male,Россия,Нижний Новгород,1941
448405408,Female,Россия,Ставрополь,1999
448355818,Female,Россия,Абакан,Unfiled_bdate
448298231,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
448265969,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
448247555,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
448214671,Male,Россия,Москва,1902
447657787,Male,Unfiled_country,Unfiled_city,1986
447546375,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
447519788,Male,Россия,Иваново,2005
447502048,Male,Россия,Москва,1998
447456838,Male,Unfiled_country,Unfiled_city,1992
447342228,Male,Швеция,Stockholm,2004
447326463,Female,Россия,Unfiled_city,Unfiled_bdate
446841383,Male,Россия,Ступино,1996
446699044,Male,Россия,Москва,1996
446464957,Male,Беларусь,Жлобин,Unfiled_bdate
446439594,Male,Россия,Москва,Unfiled_bdate
445889386,Male,Россия,Москва,1997
445732490,Male,Россия,Москва,Unfiled_bdate
445616017,Male,Unfiled_country,Unfiled_city,1998
445441400,Male,Россия,Челябинск,Unfiled_bdate
445236300,Male,США,Unfiled_city,2002
444609466,Male,Россия,Калуга,2004
444552914,Male,Украина,Запорожье,Unfiled_bdate
444548983,Female,Россия,Unfiled_city,2005
444543337,Male,Россия,Кострома,Unfiled_bdate
444529480,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
444440440,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
444340123,Male,Россия,Москва,1995
444061126,Male,Казахстан,Алматы,Unfiled_bdate
443956978,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
443874119,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
443482033,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
443400042,Female,Украина,Днепропетровск (Днепр),2005
442673446,Male,Россия,Unfiled_city,2001
442631654,Male,Unfiled_country,Unfiled_city,1946
442453562,Male,Unfiled_country,Unfiled_city,1990
442318035,Male,Россия,Санкт-Петербург,1998
442144086,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
442107580,Male,Unfiled_country,Unfiled_city,1997
441883505,Male,Россия,Казань,2004
441690593,Male,Unfiled_country,Unfiled_city,1997
441513445,Male,Таджикистан,Курган-Тюбе,Unfiled_bdate
441332226,Male,Россия,Unfiled_city,Unfiled_bdate
441273979,Male,Украина,Киев,1998
441156131,Male,Россия,Екатеринбург,Unfiled_bdate
441125551,Male,Unfiled_country,Unfiled_city,1997
440997743,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
440881478,Male,Россия,Чита,1991
440811520,Male,Украина,Киев,Unfiled_bdate
440753840,Male,Россия,Сургут,2001
440664348,Male,Россия,Ижевск,2000
440656672,Male,Беларусь,Ляховичи,Unfiled_bdate
440602244,Female,Россия,Екатеринбург,1994
440451594,Male,Россия,Чита,1972
440325226,Male,Украина,Одесса,1998
440281511,Male,Россия,Чита,1981
440184126,Female,Россия,Екатеринбург,Unfiled_bdate
440144500,Male,Россия,Чита,Unfiled_bdate
440096835,Male,Россия,Тольятти,1995
439979039,Male,Россия,Чита,1985
439955345,Male,Unfiled_country,Unfiled_city,1981
439908830,Male,Россия,Санкт-Петербург,1988
439824393,Male,Южно-Африканская Республика,Johannesburg,Unfiled_bdate
439718773,Male,Украина,Сумы,Unfiled_bdate
439638533,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
438974354,Female,Unfiled_country,Unfiled_city,1998
438881158,Male,Россия,Омск,Unfiled_bdate
438536593,Female,Россия,Москва,Unfiled_bdate
438481259,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
438391974,Male,Россия,Новочебоксарск,Unfiled_bdate
438351168,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
438236202,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
438023033,Female,Австрия,Salzburg,1994
437805971,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
437686401,Male,Россия,Новосибирск,1997
437537891,Female,Франция,Lyon,Unfiled_bdate
437437449,Male,Россия,Unfiled_city,Unfiled_bdate
437162496,Male,Unfiled_country,Unfiled_city,1995
437037147,Male,Россия,Липецк,1997
436850095,Male,Россия,Казань,Unfiled_bdate
436655072,Male,Финляндия,Helsinki,Unfiled_bdate
436560109,Male,Россия,Москва,2000
436531551,Female,Россия,Санкт-Петербург,Unfiled_bdate
436473199,Male,Unfiled_country,Unfiled_city,1998
436257341,Male,Россия,Санкт-Петербург,2003
435833680,Male,Россия,Unfiled_city,2004
435778482,Male,Россия,Пенза,1991
435741716,Male,Россия,Unfiled_city,Unfiled_bdate
435684485,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
435633968,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
435412472,Male,Россия,Тольятти,1996
435097821,Male,Unfiled_country,Unfiled_city,1988
434722794,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
434703126,Male,Россия,Мытищи,1998
434568783,Male,Россия,Unfiled_city,Unfiled_bdate
434272463,Male,Unfiled_country,Unfiled_city,2001
434250541,Male,Казахстан,Алматы,2000
434244445,Male,Unfiled_country,Unfiled_city,2001
434199422,Male,Финляндия,Helsinki,Unfiled_bdate
434175680,Female,Россия,Москва,1998
433837808,Male,Россия,Екатеринбург,Unfiled_bdate
433672583,Female,Unfiled_country,Unfiled_city,1998
433594213,Male,Unfiled_country,Unfiled_city,1998
433524906,Male,Россия,Unfiled_city,1996
433488571,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
433426950,Female,Россия,Болково,1991
433360998,Female,США,San Francisco,Unfiled_bdate
433302998,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
432995009,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
432977099,Male,Россия,Екатеринбург,Unfiled_bdate
432832918,Male,Россия,Санкт-Петербург,1996
432641704,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
432575919,Male,Россия,Краснокаменск,Unfiled_bdate
432302737,Male,Украина,Мариуполь,Unfiled_bdate
432261652,Unfiled_sex,Unfiled_country,Unfiled_city,1988
432143352,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
431963714,Male,Россия,Москва,Unfiled_bdate
431726239,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
431689358,Female,Россия,Москва,Unfiled_bdate
431560986,Male,Япония,Tokyo,Unfiled_bdate
431215523,Male,Израиль,Unfiled_city,Unfiled_bdate
431186961,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
431118197,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
430968783,Male,Unfiled_country,Unfiled_city,2000
430852512,Male,Беларусь,Гомель,2002
430821949,Male,Россия,Новый Уренгой,2005
430750927,Female,Россия,Барнаул,1902
430741444,Female,Беларусь,Минск,Unfiled_bdate
430706224,Male,Unfiled_country,Unfiled_city,1997
430307335,Female,Израиль,Иерусалим,1999
430121829,Male,Россия,Москва,1955
430089701,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
429987354,Male,Россия,Ростов-на-Дону,2001
429147795,Male,Индонезия,Unfiled_city,Unfiled_bdate
429032027,Male,Япония,Kyōto,Unfiled_bdate
428748817,Female,Россия,Пермь,Unfiled_bdate
428743001,Male,Россия,Домодедово,1933
428720597,Male,США,Los Angeles,1902
428399569,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
428368878,Male,Россия,Санкт-Петербург,Unfiled_bdate
428298648,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
428215779,Male,Unfiled_country,Unfiled_city,1998
427999955,Male,Израиль,Тель-Авив,Unfiled_bdate
427867355,Male,Россия,Москва,1988
427700389,Male,Россия,Москва,1999
427389873,Female,Россия,Москва,2000
426995905,Male,Беларусь,Минск,2003
426953840,Male,Норвегия,Oslo,1905
426942749,Male,Россия,Москва,Unfiled_bdate
426817962,Female,Казахстан,Нур-Султан / Астана,Unfiled_bdate
426651985,Female,Россия,Москва,Unfiled_bdate
426619593,Male,Россия,Unfiled_city,Unfiled_bdate
426536753,Male,Россия,Санкт-Петербург,Unfiled_bdate
426203726,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
426065398,Male,Германия,Frankfurt am Main,2000
426001998,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
425440169,Male,Россия,Железногорск-Илимский,Unfiled_bdate
425320539,Female,Россия,Санкт-Петербург,Unfiled_bdate
425311829,Male,Россия,Unfiled_city,2002
425047424,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
424890787,Male,Unfiled_country,Unfiled_city,1999
424885569,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
424517674,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
424413935,Male,Кыргызстан,Ош,Unfiled_bdate
424296509,Male,Россия,Смоленск,2005
424170686,Female,Россия,Красноярск,Unfiled_bdate
424159237,Male,Unfiled_country,Unfiled_city,2002
423755797,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
423652991,Male,Россия,Верхняя Салда,Unfiled_bdate
423402432,Male,Россия,Волгоград,2001
423286360,Male,Россия,Егорьевск,Unfiled_bdate
423144302,Male,Россия,Unfiled_city,Unfiled_bdate
422884968,Male,Россия,Абакан,Unfiled_bdate
422876237,Male,Россия,Санкт-Петербург,Unfiled_bdate
422868291,Male,Unfiled_country,Unfiled_city,1997
422761504,Male,Россия,Норильск,Unfiled_bdate
422660504,Male,Unfiled_country,Unfiled_city,1999
422305607,Female,США,Indianapolis,1995
422271800,Female,Россия,Тверь,Unfiled_bdate
422218610,Male,Россия,Unfiled_city,1914
422165340,Female,Россия,Санкт-Петербург,1989
422159544,Male,Россия,Москва,1989
422121803,Male,Unfiled_country,Unfiled_city,1902
422057101,Male,Unfiled_country,Unfiled_city,1989
421973948,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
421782529,Male,Россия,Братск,1993
421763692,Female,Россия,Пермь,Unfiled_bdate
421590444,Male,Россия,Ульяновск,1996
421574476,Male,Россия,Белгород,Unfiled_bdate
421402442,Male,Франция,Unfiled_city,1905
421353042,Male,Россия,Санкт-Петербург,Unfiled_bdate
421338481,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
421033275,Male,Россия,Саратов,Unfiled_bdate
421030882,Male,Россия,Хабаровск,2005
420973439,Female,Россия,Челябинск,2001
420907405,Male,Unfiled_country,Unfiled_city,1998
420742072,Male,Россия,Первоуральск,Unfiled_bdate
420452651,Female,Россия,Unfiled_city,2005
420200287,Male,Россия,Unfiled_city,Unfiled_bdate
419829565,Male,Япония,Saitama,Unfiled_bdate
419751814,Male,Россия,Москва,2001
419636682,Male,Израиль,Тель-Авив,Unfiled_bdate
419502370,Male,Unfiled_country,Unfiled_city,1989
419144332,Male,Россия,Малый Рай,2000
418997062,Male,Россия,Краснодар,Unfiled_bdate
418967415,Male,Украина,Unfiled_city,Unfiled_bdate
418736858,Female,Unfiled_country,Unfiled_city,1990
418283656,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
417964904,Male,Россия,Ульяновск,Unfiled_bdate
417907049,Male,Unfiled_country,Unfiled_city,1998
417906780,Male,Россия,Санкт-Петербург,1988
417740959,Male,Россия,Unfiled_city,1990
417726550,Female,Россия,Кунгур,2004
417656458,Male,Американское Самоа,Fagatogo,Unfiled_bdate
417517255,Male,Россия,Рязань,Unfiled_bdate
417047095,Female,Россия,Москва,Unfiled_bdate
416857944,Male,Россия,Unfiled_city,Unfiled_bdate
416846207,Female,Россия,Unfiled_city,Unfiled_bdate
416688217,Male,Россия,Липецк,1999
416642256,Male,Россия,Москва,2000
416415186,Female,Россия,Курск,2000
416330168,Male,Unfiled_country,Unfiled_city,1998
416204971,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
416162911,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
416104350,Male,Россия,Unfiled_city,2004
415760813,Male,Литва,Vilnius,2000
415737186,Female,Россия,Санкт-Петербург,1999
415278040,Female,Норвегия,Bergen,Unfiled_bdate
415251298,Male,Россия,Unfiled_city,1999
415237386,Male,Украина,Киев,1987
415191703,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
415171698,Female,Unfiled_country,Unfiled_city,1995
415134407,Male,Россия,Новоуральск,Unfiled_bdate
414666207,Male,Россия,Вятские Поляны,1998
414535877,Male,Россия,Екатеринбург,2000
414523430,Female,Unfiled_country,Unfiled_city,2001
414411341,Male,Украина,Одесса,Unfiled_bdate
414179902,Female,Россия,Unfiled_city,Unfiled_bdate
414036446,Male,Россия,Unfiled_city,Unfiled_bdate
413870991,Female,Германия,Berlin,1939
413760776,Male,Unfiled_country,Unfiled_city,1996
413675396,Male,Афганистан,Unfiled_city,Unfiled_bdate
413325168,Male,Украина,Бердянск,2002
413313614,Male,Россия,Unfiled_city,Unfiled_bdate
413069549,Male,Unfiled_country,Unfiled_city,2000
413050682,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
412891418,Female,Unfiled_country,Unfiled_city,1995
412773970,Male,Россия,Москва,2000
412221129,Male,Россия,Пятигорск,Unfiled_bdate
412185707,Male,Россия,Калининград,2005
412138259,Male,Россия,Unfiled_city,1942
412118343,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
412100684,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
411959617,Male,Unfiled_country,Unfiled_city,1992
411742990,Male,Unfiled_country,Unfiled_city,2002
411384896,Male,Россия,Рубцовск,2005
411305773,Female,Россия,Орёл,Unfiled_bdate
411252934,Male,Unfiled_country,Unfiled_city,1989
411138990,Male,Германия,Unfiled_city,1999
410945921,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
410907042,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
410740002,Male,Россия,Уфа,2006
410739529,Female,Беларусь,Минск,Unfiled_bdate
410521052,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
410505004,Male,Unfiled_country,Unfiled_city,2000
410096896,Male,Unfiled_country,Unfiled_city,1992
410070460,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
409954423,Male,Россия,Санкт-Петербург,Unfiled_bdate
409930849,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
409821340,Male,Россия,Пермь,Unfiled_bdate
409500865,Male,Россия,Новокуйбышевск,2006
409487216,Male,Россия,Москва,Unfiled_bdate
409172044,Female,Россия,Санкт-Петербург,Unfiled_bdate
408784011,Male,Россия,Владивосток,Unfiled_bdate
408720443,Male,Россия,Простоквашино,Unfiled_bdate
408636773,Male,Россия,Unfiled_city,Unfiled_bdate
408546500,Female,Россия,Unfiled_city,Unfiled_bdate
408343472,Male,Unfiled_country,Unfiled_city,2000
408280605,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
408174798,Male,Россия,Москва,Unfiled_bdate
408148040,Male,США,Hillsboro,1992
408117223,Male,Россия,Unfiled_city,Unfiled_bdate
408023267,Female,Unfiled_country,Unfiled_city,1999
408001528,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
407890375,Male,Россия,Unfiled_city,Unfiled_bdate
407864150,Male,Латвия,Rīga,Unfiled_bdate
407862400,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
407700211,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
407652521,Male,Unfiled_country,Unfiled_city,1985
407525133,Male,Россия,Москва,1999
407513715,Male,Россия,Новороссийск,1989
407187745,Male,Unfiled_country,Unfiled_city,1996
407095302,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
407081438,Male,Россия,Санкт-Петербург,Unfiled_bdate
407029060,Male,Доминиканская Республика,Santo Domingo,Unfiled_bdate
406681380,Male,Россия,Калуга,Unfiled_bdate
406676728,Male,Unfiled_country,Unfiled_city,2001
406492216,Male,Unfiled_country,Unfiled_city,2000
406454020,Male,Россия,Unfiled_city,Unfiled_bdate
406411877,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
406389898,Female,Казахстан,Unfiled_city,1997
406304890,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
406291477,Male,Эстония,Tallinn (Таллин),1997
406171184,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
405630670,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
405448192,Male,Казахстан,Unfiled_city,Unfiled_bdate
405208599,Male,Unfiled_country,Unfiled_city,1999
405197550,Male,США,Hollywood,1980
405137662,Male,Украина,Unfiled_city,1999
404375540,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
404144964,Male,Россия,Серпухов,2000
403998593,Male,Великобритания,Edinburgh,Unfiled_bdate
403967322,Male,Unfiled_country,Unfiled_city,1992
403965889,Male,Россия,Омск,Unfiled_bdate
403736571,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
403534943,Male,Украина,Unfiled_city,Unfiled_bdate
403469183,Male,Unfiled_country,Unfiled_city,1999
403397079,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
403355840,Female,Россия,Набережные Челны,Unfiled_bdate
403304269,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
403233425,Male,Россия,Тольятти,1993
403100799,Male,Россия,Unfiled_city,Unfiled_bdate
402965897,Male,Россия,Пятигорск,Unfiled_bdate
402865583,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
402856239,Female,Чехия,Praha,Unfiled_bdate
402803680,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
402311801,Male,Россия,Сямжа,Unfiled_bdate
402117203,Male,Россия,Нижний Новгород,1998
401755669,Female,Россия,Нижний Новгород,1995
401307492,Male,Россия,Красноуфимск,1999
401198763,Male,Россия,Воскресенск,1989
401131164,Male,Беларусь,Гомель,1983
400834392,Male,Unfiled_country,Unfiled_city,1998
400678906,Male,Россия,Unfiled_city,1988
400269170,Female,Россия,Москва,2002
400088620,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
400054303,Female,Россия,Unfiled_city,Unfiled_bdate
399998146,Male,Россия,Санкт-Петербург,2000
399933671,Male,Россия,Мурманск,Unfiled_bdate
399870554,Male,Россия,Санкт-Петербург,Unfiled_bdate
399412896,Male,Россия,Москва,1988
399339258,Female,Россия,Unfiled_city,Unfiled_bdate
399159155,Female,Россия,Екатеринбург,2003
399142644,Female,Россия,Unfiled_city,Unfiled_bdate
398480802,Male,Unfiled_country,Unfiled_city,2002
398063611,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
398056904,Male,Россия,Москва,Unfiled_bdate
397964631,Male,Россия,Москва,Unfiled_bdate
397868271,Male,Россия,Санкт-Петербург,2002
397665675,Male,Россия,Санкт-Петербург,1996
397558344,Male,Россия,Unfiled_city,1998
397466366,Male,Россия,Симферополь,2000
397449101,Male,Россия,Чита,1985
397309210,Female,Россия,Екатеринбург,1991
397187487,Male,Россия,Пермь,Unfiled_bdate
397054426,Male,Россия,Владивосток,2004
397049547,Male,Россия,Москва,1998
396968627,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
396708393,Male,Россия,Москва,1998
396316555,Male,Россия,Иркутск,1983
396150743,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
396115230,Male,Швеция,Stockholm,Unfiled_bdate
395960213,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
395913018,Male,Россия,Unfiled_city,2002
395882350,Male,Россия,Санкт-Петербург,1998
395857304,Female,Unfiled_country,Unfiled_city,1990
395642756,Male,Unfiled_country,Unfiled_city,1993
395591949,Male,Россия,Волгоград,1950
395571709,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
395476443,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
395459641,Male,Unfiled_country,Unfiled_city,1999
395315153,Male,Россия,Волгоград,1999
394995253,Male,Unfiled_country,Unfiled_city,2004
394980751,Male,Ирак,Baghdad,Unfiled_bdate
394454754,Male,Unfiled_country,Unfiled_city,1994
393986328,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
393971599,Female,Unfiled_country,Unfiled_city,2000
393949158,Male,Россия,Киров,Unfiled_bdate
393798622,Male,Россия,Unfiled_city,Unfiled_bdate
393666938,Male,Россия,Омск,1994
393487832,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
393300572,Male,Россия,Unfiled_city,1964
393251389,Male,Unfiled_country,Unfiled_city,1967
393219674,Female,Unfiled_country,Unfiled_city,1997
393218846,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
393216005,Male,Россия,Нижний Новгород,1994
393099539,Male,Ямайка,Unfiled_city,1990
393040419,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
392614982,Male,Австрия,Wien,Unfiled_bdate
392220638,Female,Россия,Санкт-Петербург,Unfiled_bdate
392124022,Male,Россия,Барнаул,1992
391847282,Male,Россия,Unfiled_city,Unfiled_bdate
391311512,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
391039715,Female,Казахстан,Unfiled_city,Unfiled_bdate
390928865,Male,Россия,Барнаул,2001
390882725,Female,Россия,Москва,1994
390829359,Female,Россия,Unfiled_city,Unfiled_bdate
389731145,Male,Россия,Unfiled_city,1910
389719103,Male,Россия,Unfiled_city,Unfiled_bdate
389530827,Female,Россия,Москва,1998
389486324,Male,Unfiled_country,Unfiled_city,2000
389336592,Male,Россия,Курск,Unfiled_bdate
389233413,Male,Канада,Ottawa,Unfiled_bdate
389098936,Male,Россия,Санкт-Петербург,2002
389084140,Female,Россия,Ялта,2003
388891049,Male,Эритрея,Unfiled_city,Unfiled_bdate
388744543,Female,Россия,Красноярск,2000
388528272,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
388308513,Male,Россия,Краснодар,Unfiled_bdate
388271302,Male,Россия,Санкт-Петербург,1958
388145553,Male,Россия,Владивосток,Unfiled_bdate
387920108,Male,Россия,Unfiled_city,Unfiled_bdate
387803952,Female,Россия,Unfiled_city,Unfiled_bdate
387612532,Male,Россия,Москва,Unfiled_bdate
387594289,Male,Россия,Омск,2004
387406835,Male,Россия,Тюмень,Unfiled_bdate
387335575,Male,Россия,Санкт-Петербург,Unfiled_bdate
